Taxon,Cluster
ERX455945,8
ERX275991,8
ERX1647947,8
ERX132311,8
ERX186628,8
ERX212172,8
ERX455943,8
ERX1033536,8
ERX120685,8
ERX212173,8
ERX062361,8
ERX284172,8
ERX267662,8
ERX275992,8
ERX139251,8
ERX276023,8
ERX276018,8
ERX455857,8
ERX1647965,8
ERX139243,8
ERX276028,8
ERX284182,8
ERX490307,8
ERX186283,8
ERX132360,8
ERX359488,8
ERX139258,8
ERX197770,8
ERX1647958,8
ERX267643,8
ERX979934,8
ERX1501057,8
ERX132307,8
ERX062355,8
ERX132362,8
ERX470614,8
ERX455878,8
ERX120681,8
ERX909888,8
ERX120719,8
ERX284180,8
ERX556667,8
ERX062388,8
ERX1667365,8
ERX132299,8
ERX926426,8
ERX359415,8
ERX1033526,8
ERX460146,8
ERX062482,8
ERX460145,8
ERX490196,8
ERX276000,8
ERX139238,8
ERX1033531,8
ERX470605,8
ERX062507,8
ERX139262,8
ERX926427,8
ERX186313,8
ERX658857,8
ERX062497,8
ERX490190,8
ERX681246,8
ERX186298,8
ERX556704,8
ERX139277,8
ERX062538,8
ERX909883,8
ERX1143770,8
ERX490178,8
ERX1033537,8
ERX1501021,8
ERX1229318,8
ERX1501039,8
ERX276037,8
ERX681331,8
ERX132326,8
ERX1583732,8
ERX556700,8
ERX139263,8
ERX186294,8
ERX267638,8
ERX186324,8
ERX1501066,8
ERX139317,8
ERX1647995,8
ERX455884,8
ERX1647976,8
ERX132345,8
ERX062528,8
ERX359401,8
ERX470603,8
ERX062531,8
ERX1501072,8
ERX267632,8
ERX359414,8
ERX1647980,8
ERX556703,8
ERX062527,8
ERX186328,8
ERX267614,8
ERX062535,8
ERX1501059,8
ERX221135,8
ERX909826,8
ERX490201,8
ERX1033533,8
ERX276010,8
ERX062498,8
ERX1229317,8
ERX1501022,8
ERX267633,8
ERX1086522,8
ERX359399,8
ERX979928,8
ERX186291,8
ERX062509,8
ERX267665,8
ERX455879,8
ERX062493,8
ERX1647993,8
ERX1501071,8
ERX132329,8
ERX139269,8
ERX132342,8
ERX1033532,8
ERX470606,8
ERX556663,8
ERX139310,8
ERX513241,9
ERX1028044,9
ERX1657295,9
ERX505965,9
ERX513704,9
ERX681095,9
ERX1033703,9
SRX1887106,9
ERX2169696,9
SRX1044995,9
ERX1666499,9
SRX2557025,9
ERX1028007,9
ERX148018,9
SRX1885546,9
SRX658956,9
ERX717740,9
ERX1114486,9
ERX956669,9
ERX384758,9
SRX1884904,9
SRX1885117,9
ERX1666602,9
ERX1972169,9
ERX1299379,9
ERX956697,9
ERX1299376,9
ERX1299460,9
SRX1885236,9
SRX1044992,9
SRX392292,9
ERX376451,9
ERX1027995,9
ERX1299386,9
SRX467830,9
ERX1043664,9
ERX1299418,9
ERX513430,9
ERX1114510,9
ERX385405,9
ERX1033699,9
ERX385339,9
ERX187416,9
ERX910793,9
ERX1120358,9
ERX2073556,9
ERX717878,9
ERX1299412,9
ERX186625,9
ERX1299459,9
ERX2085629,9
ERX686581,9
ERX1299367,9
ERX1027993,9
ERX506196,9
ERX1299435,9
ERX1114522,9
ERX385453,9
ERX1852793,9
ERX807511,9
ERX349262,9
ERX717923,9
ERX2073676,9
ERX086994,9
ERX087041,9
ERX717761,9
SRX1884805,9
ERX1711373,9
ERX1299378,9
SRX1886792,9
ERX956755,9
ERX1299451,9
ERX1299369,9
ERX1299462,9
SRX1886865,9
SRX1044994,9
ERX1299359,9
SRX467974,9
ERX659077,9
ERX1853102,9
ERX658990,9
ERX1820818,9
SRX1885585,9
ERX2012094,9
SRX1887600,9
ERX681053,9
ERX1299385,9
SRX1887508,9
ERX389323,9
ERX092358,9
SRX422853,9
SRX392192,9
ERX087095,9
ERX1299403,9
ERX505510,9
ERX1114549,9
SRX2557109,9
ERX2085728,9
ERX1711326,9
ERX505082,9
ERX1027975,9
ERX1043706,9
ERX956808,9
ERX1028000,9
SRX1884989,9
ERX680913,9
SRX1885015,9
ERX926763,9
ERX717720,9
ERX1666518,9
ERX681168,9
ERX092284,9
ERX305190,9
SRX1886906,9
ERX1299383,9
SRX2556979,9
SRX1885620,9
ERX391923,9
SRX1422897,9
ERX513278,9
SRX1884743,9
ERX926776,9
ERX926768,9
SRX1885132,9
SRX1884851,9
ERX589418,9
ERX1299438,9
ERX1120232,9
SRX1884770,9
ERX305132,9
ERX2011591,9
ERX1048238,9
SRX2557045,9
ERX1299398,9
ERX1120276,9
ERX1793950,9
ERX2073667,9
SRX1886944,9
ERX1711383,9
SRX1887033,9
ERX385307,9
SRX463808,9
ERX506171,9
ERX385483,9
ERX658669,9
ERX807438,9
ERX2169736,9
SRX1422898,9
ERX1299406,9
ERX376438,9
ERX1299402,9
SRX1887506,9
ERX492485,9
ERX2085754,9
ERX385463,9
ERX1033675,9
ERX1299394,9
ERX092354,9
ERX385022,9
SRX1051434,9
ERX1711200,9
ERX1043714,9
ERX186603,9
ERX1299448,9
ERX187409,9
ERX385310,9
ERX807518,9
ERX1299396,9
ERX389172,9
ERX807436,9
ERX1086795,9
ERX1086805,9
SRX1887436,9
ERX349204,9
ERX1299474,9
ERX389265,9
ERX717694,9
SRX1422895,9
ERX956718,9
SRX1044990,9
ERX1103620,9
SRX1044984,9
ERX1299371,9
ERX2012130,9
SRX1885547,9
ERX531948,9
ERX2011944,9
SRX560744,9
ERX807465,9
ERX552207,9
ERX807497,9
SRX1884979,9
ERX1299413,9
ERX926743,9
ERX658710,9
ERX1299380,9
ERX658925,9
ERX132289,9
ERX681048,9
ERX1859276,9
ERX1299420,9
SRX1885684,9
ERX1033652,9
ERX092275,9
ERX1299429,9
ERX717901,9
ERX2085705,9
ERX1852997,9
ERX681004,9
SRX366348,9
ERX1785624,9
ERX1299430,9
ERX1666298,9
ERX086996,9
ERX1299358,9
ERX532081,9
ERX087098,9
SRX1044999,9
ERX1299442,9
ERX1048154,9
SRX1884877,9
SRX3073674,9
ERX1299443,9
ERX1852876,9
ERX910785,9
ERX513753,9
SRX1884993,9
ERX910749,9
SRX1885308,9
SRX1887607,9
SRX1887386,9
ERX1299445,9
SRX1885458,9
ERX1666650,9
SRX479815,9
ERX1120316,9
ERX980210,9
ERX956572,9
ERX1299409,9
ERX1299466,9
ERX492499,9
ERX1299444,9
ERX376403,9
ERX506102,9
SRX2219480,9
ERX956512,9
SRX1887441,9
ERX1852905,9
ERX646263,9
ERX062375,9
ERX392015,9
ERX385312,9
ERX1299470,9
ERX1048242,9
ERX1299447,9
SRX1887561,9
SRX1884881,9
ERX1299382,9
ERX1711416,9
ERX1299419,9
SRX1887791,9
ERX1043660,9
ERX2073690,9
ERX1114473,9
SRX1886854,9
SRX1885143,9
ERX956401,9
ERX657927,9
ERX1027992,9
ERX1853026,9
ERX1299384,9
ERX949998,9
ERX1299405,9
ERX1666471,9
ERX1299404,9
ERX1785711,9
SRX391551,9
ERX1114573,9
ERX015567,9
ERX1299468,9
ERX087084,9
ERX1299368,9
ERX1853006,9
SRX1886842,9
SRX2557105,9
SRX473162,9
ERX1299364,9
SRX1886637,9
ERX187690,9
ERX1853120,9
ERX384848,9
ERX681292,9
ERX1299432,9
ERX717991,9
ERX942871,9
SRX1044996,9
ERX1853019,9
ERX680945,9
SRX1886952,9
ERX1114505,9
ERX1299428,9
ERX513218,9
SRX1885225,9
ERX1299461,9
ERX1299414,9
ERX092280,9
ERX505074,9
ERX658831,9
SRX1885004,9
ERX1114548,9
ERX1299363,9
ERX1666574,9
ERX132354,9
ERX385276,9
SRX1886709,9
ERX1299455,9
ERX505368,9
ERX2003792,9
SRX1886765,9
ERX187587,9
ERX1852864,9
ERX2085779,9
ERX1299463,9
ERX532023,9
SRX2557140,9
ERX1048114,9
ERX2131401,9
ERX207099,9
SRX468256,9
SRX2556980,9
SRX1885163,9
ERX1299477,9
ERX1269724,9
SRX392302,9
ERX1299450,9
ERX686657,9
ERX1086801,9
SRX2551397,9
ERX187438,9
ERX956378,9
ERX956447,9
ERX513585,9
ERX1299399,9
ERX384831,9
SRX2557110,9
SRX1885638,9
ERX686646,9
ERX686632,9
ERX1299434,9
ERX910738,9
ERX807538,9
ERX086999,9
ERX1299454,9
ERX1048262,9
ERX556707,9
ERX956798,9
ERX1299416,9
ERX1299469,9
ERX1048278,9
ERX513334,9
ERX505352,9
ERX2085714,9
SRX1886590,9
SRX1885739,9
SRX1887064,9
ERX956383,9
SRX1887467,9
SRX1885277,9
ERX718004,9
ERX956358,9
ERX646220,9
SRX1886733,9
SRX1886958,9
ERX1852674,9
ERX658674,9
SRX1886998,9
SRX1887098,9
ERX680885,9
SRX560743,9
SRX1887374,9
ERX1299433,9
ERX100678,9
SRX1886954,9
ERX1299437,9
ERX1952412,9
ERX1666587,9
ERX1852842,9
ERX2011945,9
ERX1299362,9
ERX087080,9
SRX1044935,9
SRX1044991,9
ERX1299392,9
SRX2557089,9
ERX385446,9
SRX1885139,9
ERX2169706,9
ERX532103,9
ERX085272,9
ERX1299407,9
SRX1887099,9
ERX1048211,9
ERX658717,9
ERX087056,9
SRX1887565,9
ERX513169,9
SRX1885437,9
ERX950134,9
SRX1886898,9
SRX1884947,9
ERX1299425,9
SRX1885565,9
ERX1299427,9
ERX1299464,9
ERX1852747,9
SRX1885628,9
ERX389230,9
ERX086926,9
SRX1887674,9
ERX1120646,9
ERX1628249,9
ERX1711345,9
ERX956787,9
ERX1027963,9
SRX1885268,9
SRX1885414,9
SRX1044926,9
SRX1887578,9
ERX1628317,9
ERX680787,9
ERX1299452,9
ERX1299375,9
ERX505437,9
ERX807491,9
SRX1887628,9
ERX956698,9
ERX385265,9
ERX1086720,9
SRX2557032,9
ERX1666485,9
ERX1299370,9
ERX680849,9
SRX1885218,9
ERX1299453,9
ERX956410,9
ERX1114572,9
ERX956779,9
ERX1666411,9
ERX1785568,9
ERX1711380,9
ERX807536,9
ERX1299372,9
ERX1299465,9
ERX178842,9
ERX385471,9
SRX148442,9
ERX086947,9
SRX462937,9
ERX087032,9
ERX1852689,9
ERX2073716,9
ERX1299436,9
ERX1299381,9
ERX1666444,9
ERX681068,9
SRX1884913,9
SRX1886975,9
ERX646322,9
ERX1793845,9
SRX1885043,9
ERX1027978,9
SRX1044967,9
ERX1299374,9
ERX1299441,9
ERX681242,9
ERX1299393,9
ERX1043656,9
ERX385478,9
ERX674987,9
ERX950011,9
ERX092357,9
ERX686776,9
ERX1299421,9
SRX1884896,9
SRX2557058,9
ERX1299471,9
ERX187685,9
ERX1299389,9
ERX1852892,9
ERX506014,9
SRX313378,9
SRX1885796,9
SRX1887763,9
ERX1657353,9
ERX1299395,9
ERX513642,9
ERX2073741,9
SRX1272199,9
ERX1820793,9
SRX1885418,9
ERX1086833,9
SRX1887349,9
ERX1785687,9
ERX1299411,9
ERX807449,9
ERX1299422,9
SRX467813,9
ERX1299410,9
SRX451290,9
SRX1885018,9
SRX1044993,9
ERX1033704,9
ERX680812,9
ERX717829,9
ERX1299473,9
ERX1711381,9
ERX178848,9
ERX385344,9
ERX1666512,9
ERX1299426,9
SRX1886704,9
SRX762892,9
ERX1299467,9
ERX646275,9
ERX717836,9
SRX1887410,9
ERX385338,9
SRX567767,9
ERX1299440,9
ERX385010,9
SRX1885622,9
ERX1299457,9
ERX513223,9
SRX1886782,9
ERX657954,9
ERX1114570,9
SRX1887839,9
ERX1033589,9
ERX2012148,9
SRX1887381,9
ERX717811,9
ERX1853077,9
ERX2169695,9
ERX2073591,9
ERX1711349,9
SRX1272200,9
ERX1114571,9
SRX1885283,9
ERX1299417,9
SRX658941,9
ERX1299423,9
ERX658862,9
SRX1887545,9
SRX1044931,9
ERX062422,9
ERX492435,9
ERX1048256,9
ERX384847,9
SRX1885138,9
SRX3230792,9
SRX366347,9
ERX513364,9
ERX1299476,9
ERX807506,9
ERX680974,9
ERX384858,9
SRX391524,9
SRX2557069,9
ERX658652,9
SRX1044961,9
SRX1884875,9
SRX1886593,9
SRX1885596,9
ERX956577,9
ERX376434,9
ERX1120456,9
ERX926752,9
ERX1043702,9
ERX1299366,9
ERX1048113,9
ERX1666479,9
ERX659039,9
ERX532037,9
SRX1885603,9
SRX1887617,9
ERX1086807,9
SRX391550,9
SRX1885289,9
ERX681182,9
SRX392297,9
ERX717749,9
ERX1299400,9
ERX1299373,9
SRX1884939,9
ERX717766,9
ERX384766,9
SRX2551630,9
SRX1887398,9
ERX385487,9
ERX1299431,9
SRX1887837,9
SRX1884746,9
ERX680983,9
ERX1103621,9
ERX686598,9
ERX1114559,9
ERX385485,9
SRX1886899,9
SRX1884950,9
SRX1887010,9
ERX1299387,9
ERX1299365,9
ERX950082,9
SRX1885160,9
ERX1299408,9
ERX505384,9
SRX1887105,9
ERX1299391,9
ERX385003,9
ERX1299446,9
SRX467900,9
ERX717704,9
ERX658936,9
ERX1299475,9
ERX1114487,9
SRX1886979,9
SRX2219479,9
ERX178855,9
ERX1146529,9
SRX1884940,9
ERX1852781,9
ERX910742,9
SRX1885505,9
ERX1299397,9
SRX1272201,9
SRX762062,9
ERX1299377,9
ERX2169715,9
ERX1852955,9
ERX659219,9
ERX681086,9
ERX1852849,9
SRX147940,9
ERX1299390,9
ERX1299401,9
ERX1299472,9
ERX1299439,9
ERX385500,9
SRX1886787,9
ERX1299388,9
SRX1044983,9
ERX1299458,9
ERX087127,9
ERX2085594,9
SRX468068,9
ERX385417,9
ERX187483,9
ERX1299456,9
ERX385520,9
ERX1299360,9
ERX1299424,9
ERX956436,9
ERX910776,9
SRX1044997,9
SRX1886786,9
ERX506034,9
ERX087090,9
ERX1299361,9
ERX1299415,9
ERX807457,9
ERX1852879,9
ERX658714,9
ERX1299449,9
ERX513817,9
ERX202210,10
ERX505070,10
ERX202194,10
ERX186355,10
ERX202145,10
ERX202150,10
ERX470618,10
ERX209221,10
ERX1286014,10
ERX1711441,10
ERX359459,10
ERX202216,10
ERX202255,10
ERX202264,10
SRX864951,10
ERX062385,10
ERX359436,10
ERX956543,10
ERX202188,10
ERX202230,10
ERX202155,10
ERX686818,10
ERX556637,10
ERX202251,10
ERX202267,10
ERX221153,10
ERX979909,10
ERX2073613,10
ERX1657308,10
ERX202201,10
ERX2073730,10
ERX979913,10
ERX202302,10
ERX1120288,10
SRX1422846,10
ERX202225,10
ERX209206,10
ERX202177,10
ERX202296,10
ERX209253,10
ERX352915,10
ERX2131529,10
ERX202295,10
ERX202310,10
ERX152078,10
ERX221210,10
ERX1150106,10
ERX505409,10
ERX659216,10
ERX1086498,10
ERX152066,10
ERX717938,10
SRX1885641,10
ERX513389,10
ERX513419,10
ERX1086497,10
ERX202214,10
ERX267622,10
ERX202291,10
ERX209214,10
ERX202195,10
ERX680766,10
ERX221144,10
ERX202248,10
ERX1150159,10
ERX1711300,10
ERX221188,10
ERX980162,10
SRX1885465,10
ERX202265,10
ERX221185,10
ERX686751,10
ERX956659,10
ERX202261,10
ERX202297,10
SRX1051534,10
ERX202287,10
ERX376397,10
ERX389165,10
ERX087067,10
ERX513380,10
ERX1666451,10
ERX221162,10
ERX202146,10
ERX221172,10
ERX359451,10
ERX152053,10
ERX1150084,10
ERX384989,10
ERX556635,10
ERX202266,10
SRX1887069,10
ERX202284,10
ERX352917,10
ERX152077,10
ERX411962,10
ERX202285,10
ERX202212,10
ERX221160,10
SRX3279882,10
ERX152050,10
ERX1150028,10
ERX352914,10
ERX202207,10
ERX1583710,10
ERX152028,10
ERX186354,10
ERX513494,10
ERX2003887,10
ERX1711432,10
ERX152035,10
SRX659267,10
ERX505370,10
ERX506098,10
ERX152064,10
ERX221176,10
ERX1150036,10
ERX221193,10
ERX490303,10
ERX1150207,10
ERX910815,10
ERX202209,10
ERX392016,10
ERX1033523,10
ERX2012028,10
ERX389258,10
ERX2073638,10
ERX152054,10
ERX202178,10
ERX209261,10
ERX717886,10
ERX926301,10
ERX202262,10
SRX1056082,10
ERX202162,10
ERX530468,10
ERX942840,10
ERX152040,10
ERX202306,10
ERX1114531,10
ERX202280,10
ERX717897,10
ERX359337,10
SRX3279880,10
ERX152073,10
ERX202239,10
ERX221169,10
SRX3282364,10
SRX3279847,10
ERX202166,10
ERX152055,10
ERX086963,10
ERX221143,10
ERX505095,10
ERX202153,10
ERX1852665,10
SRX1885810,10
SRX659109,10
ERX202292,10
ERX202257,10
ERX186348,10
ERX202157,10
SRX1885080,10
ERX979918,10
ERX202232,10
ERX202191,10
ERX152048,10
ERX1086773,10
SRX1885797,10
ERX202163,10
ERX456058,10
ERX956487,10
ERX1150181,10
ERX152068,10
ERX1666607,10
ERX202172,10
SRX791927,10
ERX202271,10
ERX202237,10
SRX1422884,10
ERX202167,10
ERX202233,10
ERX202273,10
ERX657983,10
ERX980213,10
ERX391930,10
SRX2557067,10
ERX209245,10
ERX1657188,10
ERX513194,10
ERX152033,10
ERX979917,10
ERX062397,10
ERX1086500,10
ERX1820784,10
ERX202247,10
SRX1885312,10
ERX718005,10
SRX3281950,10
ERX152043,10
ERX389262,10
ERX202272,10
ERX202176,10
ERX513122,10
SRX3282403,10
ERX1820785,10
ERX1150189,10
ERX202311,10
ERX1150049,10
ERX686756,10
ERX1120440,10
ERX686926,10
ERX202256,10
ERX202281,10
SRX1884982,10
ERX956427,10
ERX152072,10
ERX513134,10
ERX202149,10
ERX490302,10
ERX202205,10
SRX1884887,10
ERX152065,10
ERX532057,10
ERX202180,10
ERX221133,10
ERX1972024,10
ERX950013,10
ERX490315,10
ERX956544,10
ERX202259,10
ERX202171,10
ERX202282,10
ERX209368,10
SRX3282394,10
ERX513372,10
ERX202249,10
ERX807578,10
ERX694941,10
ERX202197,10
SRX1886683,10
ERX513255,10
ERX979915,10
SRX3281983,10
ERX202174,10
ERX186362,10
ERX956667,10
ERX1120325,10
ERX686712,10
ERX186346,10
ERX202300,10
ERX110370,10
ERX686672,10
ERX384919,10
ERX505307,10
ERX202181,10
SRX3279839,10
ERX391924,10
ERX956546,10
SRX1884873,10
ERX980245,10
ERX202308,10
SRX1885725,10
ERX1114586,10
ERX202139,10
ERX514142,10
ERX221213,10
ERX1915111,10
ERX202189,10
ERX1150214,10
ERX209229,10
SRX546085,10
ERX202152,10
SRX1887066,10
ERX979927,10
ERX202238,10
ERX221138,10
ERX1820841,10
ERX186361,10
ERX2085651,10
ERX513340,10
ERX807462,10
ERX202202,10
ERX221194,10
ERX506154,10
ERX202228,10
SRX3279864,10
ERX1852719,10
ERX513140,10
ERX221209,10
ERX686726,10
ERX1853009,10
ERX209277,10
ERX513493,10
ERX186356,10
ERX202190,10
ERX505256,10
ERX1864072,10
ERX062395,10
ERX202241,10
ERX717843,10
ERX202254,10
ERX926753,10
ERX202309,10
ERX1229339,10
ERX202278,10
ERX926401,10
SRX1886791,10
ERX686784,10
ERX1852893,10
ERX1150095,10
ERX1269151,10
ERX202161,10
ERX202240,10
ERX202193,10
SRX3230759,10
SRX1885537,10
ERX152061,10
ERX152039,10
SRX1887403,10
ERX717857,10
ERX305129,10
ERX657984,10
ERX267625,10
ERX1711448,10
SRX3281971,10
SRX2557065,10
ERX1855430,10
ERX392018,10
ERX513664,10
ERX015580,10
ERX384851,10
ERX152080,10
ERX956713,10
ERX2131465,10
ERX202165,10
ERX202245,10
ERX359458,10
ERX505310,10
SRX659071,10
ERX349203,10
ERX202140,10
ERX202147,10
ERX450581,10
ERX926805,10
ERX694939,10
ERX389169,10
ERX062381,10
ERX956726,10
ERX352916,10
ERX202185,10
ERX202304,10
SRX1885439,10
SRX2619650,10
ERX221137,10
ERX686743,10
ERX209213,10
ERX202253,10
ERX979914,10
SRX791929,10
ERX1120364,10
ERX1229326,10
ERX152047,10
ERX202252,10
ERX152044,10
ERX152056,10
ERX717957,10
ERX202206,10
SRX1885237,10
ERX202268,10
ERX152058,10
ERX202274,10
ERX202299,10
ERX1150061,10
ERX087109,10
ERX152070,10
ERX202305,10
ERX392022,10
ERX513854,10
ERX910059,10
SRX1884999,10
ERX652705,10
ERX152037,10
ERX202183,10
ERX384933,10
ERX202196,10
ERX221200,10
ERX455949,10
ERX221195,10
ERX202222,10
ERX1711293,10
ERX1793947,10
ERX221139,10
ERX1114498,10
ERX532142,10
ERX674983,10
ERX513722,10
ERX202168,10
ERX926730,10
ERX186363,10
ERX202142,10
ERX956715,10
ERX202187,10
ERX910823,10
ERX202246,10
ERX979925,10
ERX956372,10
ERX202275,10
ERX979910,10
ERX202289,10
ERX202286,10
ERX1120255,10
ERX152031,10
SRX1886599,10
ERX221154,10
ERX221122,10
ERX956603,10
ERX202218,10
ERX202263,10
SRX981357,10
ERX305125,10
ERX926723,10
ERX385292,10
ERX979916,10
ERX1120298,10
ERX202223,10
SRX3279834,10
ERX202243,10
ERX551136,10
ERX980277,10
ERX202236,10
ERX202244,10
ERX202154,10
ERX956792,10
ERX505302,10
ERX221212,10
ERX152049,10
ERX152052,10
ERX359427,10
ERX1150027,10
ERX202219,10
ERX926306,10
SRX1887466,10
ERX062396,10
SRX3282405,10
ERX152046,10
ERX950057,10
ERX1150139,10
SRX791930,10
ERX152067,10
ERX152079,10
ERX926316,10
ERX513307,10
ERX202169,10
SRX1887078,10
SRX3279838,10
SRX1886756,10
ERX807567,10
ERX359455,10
ERX087108,10
ERX1120306,10
ERX202141,10
SRX1885345,10
ERX202213,10
ERX202143,10
ERX221187,10
ERX505213,10
ERX950108,10
ERX389264,10
ERX389171,10
ERX202199,10
ERX202227,10
SRX1885794,10
ERX186347,10
ERX1628314,10
ERX202215,10
SRX3281977,10
ERX505257,10
ERX910058,10
SRX2557014,10
ERX152041,10
ERX305131,10
ERX349201,10
ERX1666617,10
SRX3279871,10
ERX505148,10
ERX152059,10
ERX152074,10
ERX513695,10
ERX1150184,10
ERX686718,10
ERX152062,10
ERX910050,10
ERX202158,10
SRX1884794,10
ERX505431,10
ERX1033527,10
ERX202198,10
ERX717689,10
SRX1885116,10
ERX2085768,10
ERX152051,10
ERX152057,10
ERX202151,10
ERX513392,10
SRX1885800,10
ERX152029,10
ERX209342,10
ERX1120409,10
ERX202160,10
SRX3281981,10
ERX513132,10
ERX980289,10
SRX1887462,10
ERX087086,10
ERX505156,10
ERX531915,10
ERX202277,10
ERX505353,10
ERX926396,10
ERX202260,10
ERX202269,10
SRX1885550,10
ERX221211,10
ERX359443,10
ERX202203,10
ERX209269,10
ERX202159,10
ERX505334,10
ERX202170,10
ERX202186,10
ERX221146,10
ERX202294,10
ERX1666608,10
ERX376398,10
SRX2557050,10
SRX1886662,10
ERX652710,10
ERX152034,10
ERX470727,10
ERX152036,10
ERX2085676,10
ERX202293,10
ERX391926,10
SRX3279877,10
ERX110361,10
ERX202148,10
ERX657928,10
SRX659060,10
ERX1150125,10
ERX979919,10
ERX490327,10
ERX694885,10
SRX791925,10
ERX694937,10
ERX949986,10
SRX3282363,10
ERX202303,10
ERX1830519,10
SRX791933,10
ERX717959,10
ERX359338,10
ERX202235,10
ERX221134,10
ERX202204,10
ERX910784,10
SRX1886980,10
SRX1887587,10
ERX202221,10
ERX221198,10
ERX152060,10
ERX152063,10
ERX202179,10
ERX349197,10
SRX791926,10
ERX221161,10
ERX202231,10
ERX807480,10
ERX1852760,10
ERX062393,10
ERX202220,10
ERX202224,10
ERX152032,10
SRX2012789,10
ERX1086499,10
ERX202229,10
ERX807453,10
SRX791931,10
SRX368780,10
ERX717985,10
ERX956524,10
ERX1150206,10
ERX1628312,10
SRX555825,10
ERX505341,10
ERX384819,10
SRX659215,10
ERX1150294,10
ERX556797,10
ERX2004456,10
ERX1120545,10
SRX2557021,10
ERX152030,10
ERX1114545,10
ERX2011829,10
ERX956459,10
ERX980158,10
ERX950136,10
SRX791932,10
SRX364370,10
ERX202276,10
ERX202184,10
ERX926411,10
ERX202288,10
ERX158601,11
ERX267983,11
ERX166899,11
ERX513484,11
ERX158522,11
ERX158587,11
ERX166853,11
SRX456519,11
ERX252172,11
ERX166850,11
ERX158614,11
SRX456485,11
ERX158549,11
ERX196402,11
SRX456515,11
ERX287433,11
ERX158606,11
SRX456502,11
ERX166887,11
ERX158550,11
ERX166931,11
ERX166908,11
ERX158621,11
ERX166922,11
ERX166864,11
ERX158590,11
ERX196432,11
ERX166861,11
ERX158555,11
ERX166936,11
ERX158624,11
ERX158534,11
ERX267959,11
ERX166865,11
ERX158641,11
SRX1053867,11
ERX158471,11
ERX158531,11
ERX267965,11
ERX158589,11
ERX267972,11
ERX166892,11
ERX166879,11
ERX252207,11
ERX158583,11
ERX196398,11
ERX166933,11
ERX166917,11
ERX166916,11
ERX513209,11
ERX158481,11
SRX456483,11
ERX196437,11
ERX513326,11
ERX166902,11
ERX252194,11
ERX166842,11
SRX456501,11
ERX166937,11
SRX456475,11
ERX196388,11
ERX158584,11
ERX166912,11
ERX166890,11
ERX158484,11
ERX158472,11
ERX158497,11
ERX1583730,11
ERX158585,11
ERX267966,11
ERX252189,11
ERX252205,11
SRX456516,11
ERX158509,11
SRX456477,11
ERX196404,11
ERX267967,11
ERX252190,11
ERX158591,11
ERX158470,11
ERX158530,11
ERX166883,11
ERX252200,11
SRX456521,11
ERX252196,11
ERX252180,11
ERX166851,11
ERX158500,11
ERX252214,11
ERX158564,11
ERX158558,11
ERX252171,11
ERX158553,11
ERX196409,11
ERX196408,11
ERX267956,11
ERX267961,11
ERX158535,11
ERX252216,11
ERX158622,11
ERX267981,11
ERX252199,11
ERX166906,11
ERX196393,11
ERX166869,11
ERX196384,11
ERX158578,11
ERX267969,11
ERX158576,11
ERX166877,11
SRX456500,11
ERX252170,11
ERX252192,11
ERX196427,11
SRX456504,11
ERX158545,11
ERX166868,11
ERX158478,11
ERX158548,11
ERX252173,11
SRX456520,11
ERX267968,11
ERX158588,11
ERX267963,11
ERX166856,11
ERX252175,11
SRX456517,11
ERX158480,11
ERX166891,11
SRX456490,11
SRX456474,11
ERX158502,11
ERX158514,11
ERX158557,11
ERX166903,11
ERX158608,11
ERX158563,11
ERX196428,11
ERX284445,11
ERX158559,11
ERX252186,11
ERX158577,11
ERX652704,11
ERX158619,11
ERX166910,11
ERX158485,11
ERX158623,11
ERX267964,11
ERX287437,11
ERX166895,11
ERX252220,11
SRX1053863,11
ERX166918,11
ERX252208,11
ERX252215,11
ERX158473,11
SRX456487,11
ERX166929,11
ERX158476,11
ERX158637,11
ERX158561,11
ERX166882,11
ERX196434,11
SRX1053864,11
ERX158532,11
ERX166847,11
ERX531872,11
ERX166911,11
ERX252202,11
ERX196395,11
ERX267958,11
ERX252168,11
ERX267974,11
ERX267973,11
ERX158595,11
ERX166907,11
ERX166878,11
ERX158542,11
ERX166880,11
ERX166897,11
ERX158505,11
ERX196411,11
ERX284446,11
ERX252174,11
ERX252193,11
ERX196394,11
ERX166875,11
ERX287434,11
ERX166923,11
ERX166881,11
ERX252184,11
ERX158574,11
ERX158538,11
SRX143341,11
ERX166920,11
ERX158539,11
ERX166876,11
ERX158536,11
ERX166866,11
ERX267976,11
ERX158575,11
ERX196423,11
ERX252167,11
ERX158639,11
ERX158630,11
ERX196435,11
SRX456507,11
ERX158594,11
ERX196431,11
ERX158615,11
ERX284443,11
ERX158586,11
ERX158496,11
ERX158503,11
ERX158504,11
ERX158607,11
ERX158489,11
SRX456522,11
ERX158552,11
ERX196430,11
SRX456494,11
ERX166928,11
ERX267957,11
ERX166855,11
ERX513155,11
ERX166863,11
ERX158605,11
ERX158598,11
SRX456508,11
ERX252204,11
ERX158527,11
SRX456478,11
ERX196390,11
ERX158643,11
SRX456493,11
ERX267977,11
SRX456492,11
SRX456496,11
ERX252182,11
ERX196439,11
ERX166934,11
ERX158482,11
ERX158494,11
ERX284447,11
SRX456498,11
ERX287436,11
ERX252179,11
SRX456506,11
ERX158521,11
ERX158544,11
ERX158487,11
ERX158582,11
ERX196438,11
ERX158501,11
ERX158602,11
ERX505063,11
